StartDate,EndDate,ResponseId,B2A_1,B2_1A,B2L_7,A2I_5,A2S_5,D1_15,Wave,gbt__v1__n__shareofwallet_1__Whirlpool,S3,S4,S5,S6a,S6b,gbt__v1__b__total_brand_awareness_3__Nilkamal furniture,gbt__v1__b__total_brand_awareness_3__Local furniture shop,gbt__v1__b__total_brand_awareness_3__Carpenter,gbt__v1__n__shareofwallet_3__Godrej,gbt__v1__n__shareofwallet_3__Ikea,gbt__v1__n__shareofwallet_3__Urban Ladder
09-10-2022 20:23,09-10-2022 20:31,R_3PzSjKhHdUEWIpG,8,Its a good brand but there is something they lack of innovation ,,,,"Samsung,Whirlpool,Voltas,Yale",1,,Mumbai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:26,09-10-2022 20:31,R_w4pqZt2XPreNokh,,,,,,Carpenter,1,,Hyderabad,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",0,0,1,,,
09-10-2022 20:22,09-10-2022 20:31,R_tVu0NAysapO2iAh,,,,,,"Flipkart Furniture,AmazonBasics",1,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:31,R_25FVY2Tl2vVHo8s,Extremely likely10,Because I use products of this brand,,,,"Godrej,Samsung,LG,Whirlpool,Harrison",1,0.2,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:21,09-10-2022 20:31,R_3shtH1bYPq1p5Zh,Extremely likely10,10 out of 10,,Furniture,,"Godrej,Amazon Furniture",1,,Ahmedabad,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Car/ Jeep/ Van",,,,,,
09-10-2022 20:10,09-10-2022 20:31,R_3nCLZ4qcJfIP9Np,Extremely likely10,Because godrej are good and trusted brand and i love this brand they are provide good quality products ,,,Panasonic ,"Godrej,Samsung",1, ,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:22,09-10-2022 20:31,R_2PtBYay893Vhh2j,,,,,,Samsung,1, ,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:31,R_3325LXmVXVxK0kb,,,,,,"Godrej,Yale,Ozone,Dorset,Tata",1,,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:21,09-10-2022 20:31,R_2wSOGdD2h3cBpO5,,,8,,,Godrej,1,,Chennai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:25,09-10-2022 20:31,R_3D2xuQi3zfoeYDz,9,Quality is good,,,,"Samsung,LG,Haier",1,0.4,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:21,09-10-2022 20:31,R_2QocOzoxIjIierS,9,Because godrej is a good product manager,,,,"Godrej,Samsung,LG,Voltas,Haier,Tata,AmazonBasics",1,0.2,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:21,09-10-2022 20:32,R_3PnqPqmrcQD4uNS,,,,,,"Godrej,Nilkamal furniture,Tata,Honeywell",1,,Chennai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:22,09-10-2022 20:32,R_1pAMG2Z46WMld54,,,,,,"LG,AmazonBasics",1,0.2,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:13,09-10-2022 20:32,R_3fwMChUGqIq798u,8,Good brand no fake product good quality ,,None ,,Carpenter,1,0.2,Chennai,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,1,1,,,
09-10-2022 20:10,09-10-2022 20:32,R_x5hq5jbtAIQNkit,,,,Usha,,"Godrej,Ikea,Flipkart Furniture,Tata",1,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:17,09-10-2022 20:32,R_Tote2FIPJzZTU0F,4,Very good,3,,,Samsung,1, ,New Delhi NCR,41-45,Male,Graduation/ Post Graduation: Professional,"Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:21,09-10-2022 20:32,R_ue1nMLyW63kByEh,,,,,,Godrej,1, ,New Delhi NCR,22-25,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
09-10-2022 20:25,09-10-2022 20:32,R_D0o2arVElxnNHs5,6,Godrej products are durable and of good quality,,,,"Godrej,LG,Whirlpool",1,0.2,Lucknow,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:22,09-10-2022 20:32,R_29vpFWkKOPNE8kl,,,,,,"Godrej,Amazon Furniture",1,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:22,09-10-2022 20:32,R_3rIGyhN49efqu86,,,,,,Tata,1,,Bangalore,18-21,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:25,09-10-2022 20:32,R_9n9x9w1s39NgnRv,Extremely likely10,Because easy and trustworthy brand,,,,"Godrej,Samsung,LG,Whirlpool,Voltas,Haier,Yale,Ozone,Tata,AmazonBasics,Honeywell",1,0.2,Mumbai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:25,09-10-2022 20:32,R_1j8ItYsSz7a3VCH,,,,,,Godrej,1, ,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",0,0,0,,,
09-10-2022 20:22,09-10-2022 20:32,R_1kZz2CATA4sxsL8,,,,,,"Godrej,Amazon Furniture",1,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:32,R_3MA7lrKGA9uejku,,,,,,Tata,1,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:28,09-10-2022 20:32,R_3GvKyQXaXi5amSy,,,,,,Ikea,1,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",0,0,0,,,
09-10-2022 20:25,09-10-2022 20:32,R_2EvggaNWi3rJh8U,,,,,,Local furniture shop,1,,Hyderabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",0,1,0,,,
09-10-2022 20:22,09-10-2022 20:32,R_b18UhwhFHsyEv5L,,,,,,"Godrej,Nilkamal furniture",1,,Mumbai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",1,0,0,,,
09-10-2022 20:01,09-10-2022 20:32,R_3NvM2JBdOo21hWq,Extremely likely10,Good brand ,,,,"Godrej,Ikea,HomeCenter,Nilkamal furniture",1,0.2,Mumbai,46-50,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",1,0,0,,,
09-10-2022 20:23,09-10-2022 20:32,R_31pdiU1znh6kkjz,,,,,,Amazon Furniture,1,0.2,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:16,09-10-2022 20:32,R_2rYiVmzmqAd5043,7,Godrej is the leading brand for consumer durables and is mostly known for locks and keys,,,,LG,1, ,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:32,R_3POhU8zrnoqG9sT,,,,,,"Godrej,Tata,AmazonBasics",1,,New Delhi NCR,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:25,09-10-2022 20:32,R_Or6ULwzyVCyTTjz,,,,,,"LG,Ikea,Pepperfry,Carpenter",1, ,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,1,,,
09-10-2022 20:21,09-10-2022 20:32,R_2amK3J9MULyIJYA,Extremely likely10,According to me it's good ,,,,"Godrej,Samsung,Ikea,HomeCenter,Flipkart Furniture,Nilkamal furniture",1,0.2,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:01,09-10-2022 20:32,R_3nkNTboqvKfOzK6,9,Godrej have a good quality of product we can trust.,,,,"Godrej,Samsung,LG",1,0.2,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:23,09-10-2022 20:32,R_eG11IBiKxwAXwhX,9,Godrej has some badass build quality. It's products are very durable,,,,"Godrej,Samsung,Whirlpool,Tata",1,0.2,Kolkata,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",,,,,,
09-10-2022 20:26,09-10-2022 20:33,R_3qWZpnP1Dh2UZ2m,,,,,,"Godrej,Urban Ladder,HomeTown",1,,Chennai,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:33,R_114o9Mo2GYHfHuV,6,It's a good brand and this brand provide us a valueable product that's why,8,,,"Godrej,Samsung,LG,Whirlpool,Haier,Harrison",1,0.2,Kolkata,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:21,09-10-2022 20:33,R_e4LaG4SEnlnMRrj,Extremely likely10,Good quality service expirence,,What ,,"Samsung,LG,Ikea,Urban Ladder,Nilkamal furniture",1, ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,0,,,
09-10-2022 20:25,09-10-2022 20:33,R_299UyNNFXAETaiH,7,Good product,,,,"Godrej,Samsung,LG,Whirlpool",1,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:24,09-10-2022 20:33,R_3CHH6LliMEEsjNz,4,Because it is very easy to use ,8,,,"Godrej,Voltas",1,0.4,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:21,09-10-2022 20:33,R_25Refy0Qbq7M8eq,Extremely likely10,Fast speed,,,,"Samsung,Whirlpool,Tata,Honeywell",1,0.2,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:15,09-10-2022 20:33,R_2Vg9XoNJ91kcA8e,Extremely likely10,Because i used their refrigerator.. and their costumer service is so good,,,,Tata,1, ,Lucknow,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:22,09-10-2022 20:33,R_3I4rHp25LgNZuoZ,6,It has quality products ,,,,Tata,1, ,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:14,09-10-2022 20:33,R_WAqTBMvQ34wZ3Wh,8,"It was very useable
",,,,"Godrej,LG,Voltas",1,0.2,Chennai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",,,,,,
09-10-2022 20:21,09-10-2022 20:33,R_2EAy3Jz25ZIoxpC,,,,,,None of the above,1, ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:19,09-10-2022 20:33,R_4I8qS49dkUFZmBb,9,It's an old brand in market and have some reliable and good quality products ,,,,Godrej,1, ,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,0,,,
09-10-2022 20:19,09-10-2022 20:33,R_21navnrA6q7iCJS,6,"One and only problem witg godrej is, they consume more power",,,,None of the above,1,0.4,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:21,09-10-2022 20:33,R_1kNwg8ANbbQhv5e,,,,Spark,,"Godrej,Yale,Ozone,Pepperfry,HomeTown",1,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:33,R_1i8TV7Rww0xApbw,9,"They provide excellent,and good quality products ",,,,"Samsung,LG,Whirlpool",1,0.2,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:22,09-10-2022 20:34,R_3DhEb7GftwafRrX,7,It's good ,,,,Godrej,1,0.2,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:29,09-10-2022 20:34,R_1di9whhcnVBbMl3,,,,,,"HomeTown,Tata,Honeywell",1,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:34,R_1mhmh4Jf6Gh1FUa,,,8,,,Godrej,1,,Kolkata,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:26,09-10-2022 20:34,R_1pAJQgInBCwiMcU,Extremely likely10,It is important because they have been working with people,,,Samsung,"LG,Tata",1, ,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:27,09-10-2022 20:34,R_Ol1Nd7gwFjtB73z,Extremely likely10,Good product ,,,,"Godrej,Samsung,Whirlpool",1,0.4,Mumbai,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:19,09-10-2022 20:34,R_3OppyxiQi3dSAKi,,,,,,"Amazon Furniture,Carpenter,AmazonBasics",1,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,0,1,,,
09-10-2022 20:29,09-10-2022 20:34,R_1poseImeUUMFrpe,,,,,Fgbii,"Yale,Flipkart Furniture,Nilkamal furniture",1,,Hyderabad,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",,,,,,
09-10-2022 20:29,09-10-2022 20:34,R_uwZ7FWxIqHr8nzr,,,Extremely likely10,Karwa,,Europa,1,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",,,,,,
09-10-2022 20:30,09-10-2022 20:34,R_1jZdQ9nRV4NxVmz,,,,,,,1, ,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",,,,,,
09-10-2022 20:30,09-10-2022 20:34,R_1dMOC3svMWsQbWb,,,,,,"Amazon Furniture,Tata",1,,Mumbai,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:29,09-10-2022 20:34,R_2TTc1a8IcCVbatS,,,,,,"Godrej,Whirlpool",1,0.2,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",0,0,0,,,
09-10-2022 20:21,09-10-2022 20:34,R_1LbSkptQLTvukhH,,,,,,"Whirlpool,Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1,0.2,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",1,0,0,,,
09-10-2022 20:18,09-10-2022 20:34,R_1mrsxl6BTByzEMK,,,,,,"Godrej,Ozone,Urban Ladder,Pepperfry,Flipkart Furniture,Carpenter,Tata,AmazonBasics",1,,Kolkata,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",0,0,1,,,
09-10-2022 20:17,09-10-2022 20:34,R_YQc5VK06IGQw2yZ,,,9,,,"Godrej,Yale,Amazon Furniture,Flipkart Furniture,Nilkamal furniture",1,,New Delhi NCR,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",1,1,1,,,
09-10-2022 20:30,09-10-2022 20:34,R_1OTxnz4hFWdF8CS,,,,,,"Flipkart Furniture,AmazonBasics",1,,Kolkata,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,0,0,,,
09-10-2022 20:22,09-10-2022 20:34,R_Wwk7kRJ3La7YyXv,6,Because it's an old company with a name,,,,Pepperfry,1,0.2,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",0,1,0,,,
